Chromosome,Coordinate,p_value
chr10,533418,0.2548571584102814
chr10,534339,0.2548571584102814
chr10,534533,0.2679088447094397
chr10,534556,0.2679088447094397
chr10,534625,0.1921168081278667
chr10,534787,0.22268286271316234
chr10,534863,0.24454131169606885
chr10,535269,0.22268286271316234
chr10,535908,0.22268286271316234
chr10,536088,0.22268286271316234
chr10,536094,0.22268286271316234
chr10,536332,0.23352692601182426
chr10,536353,0.20429848072451548
chr10,536418,0.24375156478775092
chr10,536440,0.25327154087034576
chr10,536507,0.24818270230037814
chr10,536782,0.22268286271316234
chr10,537073,0.23169205274236973
chr10,537619,0.22268286271316234
chr10,538692,0.22268286271316234
chr10,538764,0.2011787733312943
chr10,539900,0.23033001913326417
chr10,540051,0.3169433391934879
chr10,540603,0.179270173167947
chr10,540989,0.2882941724807514
chr10,541188,0.29939946013986035
chr10,541203,0.29939946013986035
chr10,541844,0.2882941724807514
chr10,542005,0.2882941724807514
chr10,542363,0.2882941724807514
chr10,543446,0.2882941724807514
chr10,544514,0.29939946013986035
chr10,544988,0.26420849934696095
chr10,545122,0.2882941724807514
chr10,545261,0.2882941724807514
chr10,545573,0.2882941724807514
chr10,545689,0.2849823450142783
chr10,545844,0.2567141233863832
chr10,545924,0.2567141233863832
chr10,546301,0.2882941724807514
chr10,547046,0.2882941724807514
chr10,547066,0.2882941724807514
chr10,547085,0.2882941724807514
chr10,547677,0.2882941724807514
chr10,548680,0.29455693984557474
chr10,549189,0.3320691443448138
chr10,549651,0.21891744151780884
chr10,549729,0.21891744151780884
chr10,549787,0.192850129212091
chr10,550082,0.21891744151780884
chr10,551080,0.21891744151780884
chr10,553851,0.21891744151780884
chr10,554002,0.2727336972102006
chr10,554016,0.2727336972102006
chr10,554112,0.2658425884418704
chr10,554282,0.21891744151780884
chr10,555020,0.21891744151780884
chr10,559249,0.20635635349928438
chr10,562716,0.20635635349928438
chr10,566866,0.21891744151780884
chr10,581181,0.213102130263411
chr10,583542,0.2772787761899
chr10,584480,0.24256489626192307
chr10,587601,0.21619451097097314
chr10,588962,0.21726508088513874
chr10,589570,0.2403745849461055
chr10,589690,0.21726508088513874
chr10,589952,0.21891744151780884
chr10,591400,0.21891744151780884
chr10,591951,0.27342716564047964
chr10,592124,0.21891744151780884
chr10,592176,0.21891744151780884
chr10,594165,0.22968901970056774
chr10,595908,0.19634056989334514
chr10,597284,0.21891744151780884
chr10,598829,0.22968901970056774
chr10,601045,0.1814308589537531
chr10,603622,0.21891744151780884
chr10,603875,0.21891744151780884
chr10,606680,0.21891744151780884
chr10,609870,0.21891744151780884
chr10,610724,0.21891744151780884
chr10,611899,0.18687413246420628
chr10,612673,0.21891744151780884
chr10,615640,0.2670398987928708
chr10,616368,0.28195473032287677
chr10,617356,0.20635635349928438
chr10,617494,0.21891744151780884
chr10,619235,0.23960011858458477
chr10,619362,0.1594678157591916
chr10,619434,0.18299229328570538
chr10,619538,0.24890143408014356
chr10,619544,0.26756178572035694
chr10,619558,0.23632547045077562
chr10,619685,0.20676686712012113
chr10,619712,0.1992873163179844
chr10,620017,0.21891744151780884
chr10,620108,0.21891744151780884
chr10,620327,0.21891744151780884
chr10,621023,0.35440314135706696
chr10,623830,0.3546149934848243
chr10,623902,0.3508107676678166
chr10,623908,0.3508107676678166
chr10,624097,0.40532679311571496
chr10,624138,0.4164122660961681
chr10,624209,0.41374650332250795
chr10,624356,0.36738191340869863
chr10,624391,0.35240107958608247
chr10,624407,0.35240107958608247
chr10,624652,0.30429789938322865
chr10,624681,0.32331941228266536
chr10,624693,0.3546149934848243
chr10,624790,0.3546149934848243
chr10,624852,0.32901947170969614
chr10,625015,0.3801250820986377
chr10,625073,0.3546149934848243
chr10,625082,0.3546149934848243
chr10,625145,0.3546149934848243
chr10,625361,0.2315434235138094
chr10,625379,0.2315434235138094
chr10,625400,0.2298489384010924
chr10,625573,0.17063791684317314
chr10,625935,0.15542528210375603
chr10,626229,0.2125920416174981
chr10,626356,0.21846868045471957
chr10,626377,0.21688841945946988
chr10,626455,0.2125920416174981
chr10,626493,0.23064119722239568
chr10,626571,0.15726803879463258
chr10,626619,0.2627905798691451
chr10,626889,0.24570177095126478
chr10,626904,0.24570177095126478
chr10,627174,0.35100627006596485
chr10,627300,0.3782381788896886
chr10,627414,0.47165675509063
chr10,627451,0.4591823960932514
chr10,627692,0.5214349764387977
chr10,627704,0.4681967819468783
chr10,628242,0.5506538561960823
chr10,628446,0.5251431461259637
chr10,628505,0.5251431461259637
chr10,628531,0.5251431461259637
chr10,628706,0.6317971331951939
chr10,628830,0.5251431461259637
chr10,629243,0.5251431461259637
chr10,629485,0.5251431461259637
chr10,629581,0.5251431461259637
chr10,629590,0.5251431461259637
chr10,629615,0.5251431461259637
chr10,630970,0.6308991169536835
chr10,631032,0.6308991169536835
chr10,631206,0.6743801747882205
chr10,631329,0.6836351765078448
chr10,631464,0.6678255937969024
chr10,631623,0.7910898379250155
chr10,631634,0.7910898379250155
chr10,631767,0.7412546301779562
chr10,631939,0.7906102432977599
chr10,631968,0.8427114867961599
chr10,632025,0.7910898379250155
chr10,632083,0.7910898379250155
chr10,632168,0.7412546301779562
chr10,632188,0.7621401650687116
chr10,632247,0.8299251441847787
chr10,632260,0.8299251441847787
chr10,632347,0.8040141938184111
chr10,632395,0.8716867746463007
chr10,632542,0.803520244842468
chr10,632709,0.849181381521527
chr10,632739,0.849181381521527
chr10,632896,0.923847035578151
chr10,632921,0.9170932520179296
chr10,633684,0.9525908879253627
chr10,634359,0.880914083029813
chr10,634733,0.8964868792999703
chr10,640792,0.9671814863635528
chr10,642717,0.880914083029813
chr10,645688,0.880914083029813
chr10,645979,0.9857788960536151
chr10,654337,0.6951544941349718
chr10,654906,0.8204172544417585
chr10,655254,0.9842657329016079
chr10,655343,0.9980569196292479
chr10,655371,0.9715300617887981
chr10,655380,0.9356598299550751
chr10,655471,0.7560798598527471
chr10,655513,0.8107063997729566
chr10,655533,0.8107063997729566
chr10,655585,0.8658777119240495
chr10,655659,0.8573919259345972
chr10,655838,0.9032307730974733
chr10,655868,0.9032307730974733
chr10,655993,0.9587093842498247
chr10,656302,0.8942927477421208
chr10,656358,0.889510339581987
chr10,656420,0.7797171542519115
chr10,656497,0.8506666049671034
chr10,656943,0.7696806768340592
chr10,656950,0.7696806768340592
chr10,656996,0.7544914451723551
chr10,657059,0.7696806768340592
chr10,657088,0.7696806768340592
chr10,657100,0.7696806768340592
chr10,657120,0.7696806768340592
chr10,657145,0.7696806768340592
chr10,657190,0.7696806768340592
chr10,657248,0.7667387936886042
chr10,657313,0.7424444383098793
chr10,657323,0.7424444383098793
chr10,657343,0.7455132731196593
chr10,657361,0.7455132731196593
chr10,657402,0.7455132731196593
chr10,657433,0.7396507000202288
chr10,657478,0.7396507000202288
chr10,657530,0.7628136532835165
chr10,657537,0.8045238989063974
chr10,657553,0.786730256258766
chr10,657564,0.786730256258766
chr10,657571,0.786730256258766
chr10,657590,0.786730256258766
chr10,657623,0.786730256258766
chr10,657651,0.786730256258766
chr10,657665,0.786730256258766
chr10,657674,0.786730256258766
chr10,657710,0.7455132731196593
chr10,657718,0.7455132731196593
chr10,657764,0.7455132731196593
chr10,657802,0.8260466133002027
chr10,658036,0.824403120441938
chr10,658055,0.824403120441938
chr10,658078,0.8436122776673141
chr10,658467,0.8696893727677221
chr10,658514,0.8696893727677221
chr10,658782,0.7455132731196593
chr10,658822,0.7696806768340592
chr10,658840,0.7696806768340592
chr10,659042,0.7123207322118388
chr10,659104,0.7696806768340592
chr10,659136,0.8559157455529794
chr10,659150,0.7696806768340592
chr10,659253,0.8112914398762525
chr10,659580,0.7696806768340592
chr10,659634,0.7493621310383647
chr10,659841,0.9375403090463743
chr10,660059,0.7906841769680155
chr10,660167,0.8622388150071788
chr10,660509,0.8622388150071788
chr10,660558,0.8622388150071788
chr10,660822,0.8592240460522114
chr10,660871,0.9428321264071495
chr10,660938,0.9428321264071495
chr10,660972,0.9492700311505906
chr10,661544,0.8622388150071788
chr10,661711,0.9230552441435173
chr10,661720,0.9230552441435173
chr10,661728,0.9230552441435173
chr10,661807,0.8622388150071788
chr10,661819,0.8839704797221338
chr10,661824,0.8622388150071788
chr10,662059,0.8622388150071788
chr10,662191,0.8622388150071788
chr10,662300,0.8622388150071788
chr10,662345,0.9047544929394133
chr10,662351,0.9047544929394133
chr10,662369,0.9047544929394133
chr10,662831,0.9074960819824154
chr10,662917,0.8372403240820057
chr10,662996,0.8372403240820057
chr10,663051,0.9140828805837039
chr10,663210,0.8810746284217985
chr10,663227,0.8000835999887681
chr10,663518,0.8622388150071788
chr10,663606,0.9052201806413168
chr10,663632,0.8622388150071788
chr10,663766,0.9340560938020983
chr10,663909,0.9438366164329353
chr10,663943,0.9685869904642439
chr10,663960,0.9685869904642439
chr10,664049,0.9669414297742258
chr10,664749,0.8622388150071788
chr10,664819,0.8622388150071788
chr10,664983,0.8622388150071788
chr10,665019,0.8622388150071788
chr10,665033,0.8622388150071788
chr10,665096,0.8622388150071788
chr10,665471,0.8622388150071788
chr10,665513,0.8622388150071788
chr10,665561,0.8592240460522114
chr10,665588,0.8622388150071788
chr10,665756,0.7585234449972131
chr10,665873,0.7585234449972131
chr10,665994,0.7585234449972131
chr10,666233,0.7796897701946304
chr10,666247,0.7796897701946304
chr10,666354,0.7516907397284021
chr10,666442,0.7585234449972131
chr10,666559,0.7585234449972131
chr10,666604,0.7104995218510686
chr10,666961,0.7585234449972131
chr10,666981,0.7555730969262598
chr10,667095,0.7310752581986653
chr10,667150,0.7585234449972131
chr10,667171,0.7555730969262598
chr10,667215,0.7497191032818895
chr10,667279,0.7273757514054011
chr10,667330,0.7333134513157157
chr10,667356,0.8816974515850778
chr10,667378,0.7761419379622734
chr10,667389,0.7761419379622734
chr10,667446,0.7585234449972131
chr10,667569,0.7555730969262598
chr10,667614,0.7555730969262598
chr10,667793,0.8084083439137443
chr10,667905,0.8084083439137443
chr10,668103,0.7761419379622734
chr10,668146,0.8020756790432876
chr10,668152,0.8020756790432876
chr10,668272,0.7585234449972131
chr10,668302,0.7827436974086758
chr10,668330,0.803089156970576
chr10,668439,0.6484129376661794
chr10,668473,0.7585234449972131
chr10,668505,0.8004048461986449
chr10,668567,0.7585234449972131
chr10,668583,0.7585234449972131
chr10,668724,0.9217080423016523
chr10,668841,0.9217080423016523
chr10,669012,0.8097422642953807
chr10,669021,0.8097422642953807
chr10,669138,0.8608677044782878
chr10,669415,0.7461340494083706
chr10,669764,0.9230834208919836
chr10,669839,0.8359080154069761
chr10,669891,0.8622315745429641
chr10,669976,0.8110848537648915
chr10,670124,0.8110848537648915
chr10,670356,0.7587915723199327
chr10,670432,0.8110848537648915
chr10,670465,0.8110848537648915
chr10,670588,0.8110848537648915
chr10,670653,0.8110848537648915
chr10,670760,0.7468561403436456
chr10,670783,0.8574302986381311
chr10,670943,0.8110848537648915
chr10,670951,0.8195376527981346
chr10,670960,0.8195376527981346
chr10,671314,0.8110848537648915
chr10,671332,0.8110848537648915
chr10,671401,0.8110848537648915
chr10,671570,0.8110848537648915
chr10,671676,0.8110848537648915
chr10,671788,0.8110848537648915
chr10,671875,0.8110848537648915
chr10,671905,0.8080999467868035
chr10,671981,0.8110848537648915
chr10,671998,0.9147137023958335
chr10,672198,0.8110848537648915
chr10,672659,0.8080999467868035
chr10,672671,0.756157161821762
chr10,672725,0.756157161821762
chr10,673128,0.7590886403739572
chr10,673134,0.7590886403739572
chr10,673183,0.7590886403739572
chr10,673204,0.7654565073711495
chr10,673472,0.865123802568337
chr10,673508,0.7590886403739572
chr10,673601,0.817630957455136
chr10,673850,0.8423287593771249
chr10,674307,0.8160995551531767
chr10,674418,0.8131111460558913
chr10,674424,0.8131111460558913
chr10,674529,0.8160995551531767
chr10,674674,0.8160995551531767
chr10,674712,0.7714015724662385
chr10,674719,0.7672923939825653
chr10,674727,0.7672923939825653
chr10,674751,0.7702109751385751
chr10,674936,0.7550966858511604
chr10,675707,0.9129539606995561
chr10,676344,0.716875093613487
chr10,676705,0.716875093613487
chr10,676881,0.737402207744986
chr10,677038,0.737402207744986
chr10,677134,0.716875093613487
chr10,677380,0.716875093613487
chr10,677477,0.716875093613487
chr10,677488,0.716875093613487
chr10,677813,0.716875093613487
chr10,677860,0.7743344504532249
chr10,677948,0.716875093613487
chr10,677971,0.7139908049704147
chr10,678058,0.716875093613487
chr10,678076,0.716875093613487
chr10,678186,0.716875093613487
chr10,678348,0.716875093613487
chr10,678572,0.7048961289323225
chr10,678647,0.716875093613487
chr10,678700,0.716875093613487
chr10,678783,0.716875093613487
chr10,678837,0.716875093613487
chr10,678900,0.7601673373032474
chr10,679251,0.716875093613487
chr10,679425,0.716875093613487
chr10,679465,0.7585830159719431
chr10,679694,0.716875093613487
chr10,680108,0.716875093613487
chr10,680265,0.716875093613487
chr10,680673,0.7139908049704147
chr10,680765,0.6932497056370703
chr10,680836,0.716875093613487
chr10,680936,0.716875093613487
chr10,681268,0.716875093613487
chr10,681892,0.716875093613487
chr10,682190,0.6895495416712135
chr10,682377,0.5974515682533883
chr10,683543,0.7139908049704147
chr10,683573,0.7139908049704147
chr10,683819,0.8070415392604251
chr10,685645,0.8101650787680699
chr10,686162,0.6279814511135859
chr10,686648,0.6462091427644162
chr10,686834,0.6279814511135859
chr10,686916,0.6209685960089084
chr10,686975,0.9354063412251306
chr10,687043,0.7564369407655569
chr10,687072,0.805088484942595
chr10,687155,0.679330176584743
chr10,687371,0.625147032685833
chr10,687494,0.4988248821304805
chr10,687554,0.5463063313568323
chr10,687889,0.6103607099125276
chr10,688399,0.522754198294691
chr10,688408,0.4910342215454214
chr10,689400,0.11815914094907509
chr10,689541,0.12330830180176493
chr10,689643,0.08794711911842619
chr10,689670,0.08794711911842619
chr10,689840,0.0752521600896668
chr10,690135,0.14346879248066471
chr10,690252,0.11608453164171721
chr10,690344,0.14675042754856038
chr10,690374,0.1285882880680612
chr10,690589,0.09033463280220348
chr10,690737,0.07271724674520948
chr10,691194,0.037251608587187485
chr10,692200,0.01109582740389356
chr10,692265,0.01276020637068105
chr10,692527,0.006471729729079857
chr10,692538,0.006851789880518824
chr10,692611,0.007578260761085679
chr10,692623,0.007578260761085679
chr10,692656,0.007678227888299852
chr10,692674,0.007578260761085679
chr10,693185,0.010547962121474698
chr10,694472,0.0106118376773479
chr10,696527,0.0751591298671898
chr10,696643,0.04983455007743987
chr10,699658,0.05664359638487864
chr10,699671,0.05664359638487864
chr10,701206,0.05664359638487864
chr10,702319,0.056219708058494
chr10,702910,0.059902900144116276
chr10,710460,0.05664359638487864
chr10,715172,0.05664359638487864
chr10,715263,0.05549201431937631
chr10,716129,0.042088135645572476
chr10,716457,0.058643627806276216
chr10,716551,0.05117112269670643
chr10,717011,0.07656148019196131
chr10,718190,0.05664359638487864
chr10,718559,0.05664359638487864
chr10,719146,0.027088634036799796
chr10,721225,0.05181742348353775
chr10,721953,0.05664359638487864
chr10,722822,0.05664359638487864
chr10,728573,0.05648302025712281
chr10,728704,0.05648302025712281
chr10,728713,0.05648302025712281
chr10,728819,0.05648302025712281
chr10,729119,0.05605072941215265
chr10,729186,0.05605072941215265
chr10,730547,0.05280461070881092
chr10,730652,0.05648302025712281
chr10,731031,0.05237780153898153
chr10,731075,0.048545016739274464
chr10,731098,0.06262757099645869
chr10,731460,0.07225251463719029
chr10,731471,0.07225251463719029
chr10,731587,0.09961478874214157
chr10,731594,0.07225251463719029
chr10,731786,0.07225251463719029
chr10,731973,0.07225251463719029
chr10,731990,0.07225251463719029
chr10,732310,0.0696409093440488
chr10,732321,0.0696409093440488
chr10,732753,0.07848920234712727
chr10,732841,0.08461877032987332
chr10,732875,0.04735853018565957
chr10,733332,0.09663013210594978
chr10,733449,0.08244536648653629
chr10,733503,0.07225251463719029
chr10,733715,0.07756364004098859
chr10,733816,0.07437915186578693
chr10,734109,0.07733413630029282
chr10,734184,0.07225251463719029
chr10,734495,0.07225251463719029
chr10,734525,0.07087744485072502
chr10,734752,0.07225251463719029
chr10,735925,0.07225251463719029
chr10,735961,0.0717079121947339
chr10,736546,0.07225251463719029
chr10,736637,0.07225251463719029
chr10,736665,0.07225251463719029
chr10,736798,0.053439817712643355
chr10,736962,0.09180864883617529
chr10,737168,0.0767310840818175
chr10,737209,0.0717079121947339
chr10,737305,0.07225251463719029
chr10,737339,0.07225251463719029
chr10,737417,0.07225251463719029
chr10,737592,0.06540113163730683
chr10,737674,0.07225251463719029
chr10,737686,0.07225251463719029
chr10,737707,0.07225251463719029
chr10,738586,0.06130899029514504
chr10,739171,0.04220365565980531
chr10,739199,0.04220365565980531
chr10,739316,0.05169606344541916
chr10,740147,0.04767588021411752
chr10,740153,0.04805173133846421
chr10,740330,0.05543675888636999
chr10,740860,0.04213608861033814
chr10,741091,0.05382586328284341
chr10,741714,0.05169606344541916
chr10,741928,0.04767588021411752
chr10,741971,0.04582140535425727
chr10,742289,0.04805173133846421
chr10,742302,0.04805173133846421
chr10,742783,0.04805173133846421
chr10,743754,0.036783208674471254
chr10,743773,0.036783208674471254
chr10,743975,0.03776398646835414
chr10,744325,0.04805173133846421
chr10,744669,0.04805173133846421
chr10,744750,0.04805173133846421
chr10,744879,0.06381231370596761
chr10,744915,0.056127493173682014
chr10,745340,0.04805173133846421
chr10,745717,0.05169606344541916
chr10,746029,0.05169606344541916
chr10,746144,0.056127493173682014
chr10,746247,0.04805173133846421
chr10,746310,0.04805173133846421
chr10,746363,0.04805173133846421
chr10,746998,0.04483586271511847
chr10,747208,0.06566910309175729
chr10,747214,0.06566910309175729
chr10,747316,0.06566910309175729
chr10,747367,0.04158725729184627
chr10,747469,0.05382586328284341
chr10,747886,0.04767588021411752
chr10,747983,0.04767588021411752
chr10,748124,0.047056779087969146
chr10,748744,0.04805173133846421
chr10,748834,0.04615775732694468
chr10,749051,0.05361586802222727
chr10,749108,0.10063274943309465
chr10,749169,0.05944441165418617
chr10,749672,0.05382586328284341
chr10,749677,0.05382586328284341
chr10,750542,0.04805173133846421
chr10,750839,0.04805173133846421
chr10,751062,0.04805173133846421
chr10,751202,0.05382586328284341
chr10,751225,0.05382586328284341
chr10,751256,0.06729552446777701
chr10,751542,0.04805173133846421
chr10,751619,0.04805173133846421
chr10,751683,0.04805173133846421
chr10,751735,0.05195723216556094
chr10,751791,0.05195723216556094
chr10,752433,0.04483586271511847
chr10,752811,0.04805173133846421
chr10,752979,0.04805173133846421
chr10,753000,0.04805173133846421
chr10,753073,0.05023243866649476
chr10,753090,0.05543675888636999
chr10,753133,0.04805173133846421
chr10,753197,0.04805173133846421
chr10,753227,0.04805173133846421
chr10,753426,0.04805173133846421
chr10,753667,0.05616241776878921
chr10,753733,0.05382586328284341
chr10,753874,0.04805173133846421
chr10,753895,0.04805173133846421
chr10,753931,0.04805173133846421
chr10,754304,0.05150357333817302
chr10,754418,0.04652986866631866
chr10,754423,0.04652986866631866
chr10,754505,0.04805173133846421
chr10,754774,0.03476211602394245
chr10,754897,0.04805173133846421
chr10,755008,0.04220365565980531
chr10,755032,0.04220365565980531
chr10,755041,0.04220365565980531
chr10,755125,0.04220365565980531
chr10,756192,0.04805173133846421
chr10,756369,0.04805173133846421
chr10,757033,0.062148115617572226
chr10,757144,0.050514004220314594
chr10,757579,0.052639548967847304
chr10,757611,0.052639548967847304
chr10,757687,0.052639548967847304
chr10,757934,0.052639548967847304
chr10,757961,0.050625856083970876
chr10,757990,0.06139377323884977
chr10,757995,0.06899946985305198
chr10,758242,0.052639548967847304
chr10,758298,0.052639548967847304
chr10,758456,0.052639548967847304
chr10,758495,0.052639548967847304
chr10,758510,0.05222372257184371
chr10,758692,0.052639548967847304
chr10,758725,0.052639548967847304
chr10,759254,0.052639548967847304
chr10,759641,0.05523750913996695
chr10,759851,0.06172366959954718
chr10,759869,0.057502148293663666
chr10,760202,0.04345244382345561
chr10,760342,0.05303576545332491
chr10,760664,0.04825726478416377
chr10,761084,0.052639548967847304
chr10,761681,0.06077077559412587
chr10,762212,0.04006382770757661
chr10,762413,0.05655182782909362
chr10,762890,0.06573038891366846
chr10,763266,0.04919491179161245
chr10,763325,0.045883250285809515
chr10,763349,0.04164963658460773
chr10,763635,0.052639548967847304
chr10,763649,0.052639548967847304
chr10,763776,0.05890899716832327
chr10,763821,0.05890899716832327
chr10,763998,0.07016521461572087
chr10,764502,0.05890899716832327
chr10,764574,0.06579238138804304
chr10,764937,0.06948571816108995
chr10,764958,0.07040608366896008
chr10,764976,0.05655182782909362
chr10,765890,0.052639548967847304
chr10,765965,0.050232592900956656
chr10,766043,0.05856015433005524
chr10,766130,0.05222372257184371
chr10,766231,0.052639548967847304
chr10,766327,0.05655182782909362
chr10,766714,0.061299119518661495
chr10,766723,0.08059198075598129
chr10,766900,0.052639548967847304
chr10,766907,0.052639548967847304
chr10,766955,0.052639548967847304
chr10,767065,0.04817497888559901
chr10,767104,0.04919491179161245
chr10,767145,0.05670906641859408
chr10,767797,0.052639548967847304
chr10,767819,0.052639548967847304
chr10,767844,0.061299119518661495
chr10,768012,0.045620279031836714
chr10,768304,0.052639548967847304
chr10,769597,0.052639548967847304
chr10,769741,0.052639548967847304
chr10,770789,0.04633383734228173
chr10,771368,0.052639548967847304
chr10,771644,0.052639548967847304
chr10,771658,0.052639548967847304
chr10,771734,0.044105202520953776
chr10,771818,0.052639548967847304
chr10,771868,0.052639548967847304
chr10,772413,0.02683171328820924
chr10,772837,0.052639548967847304
chr10,773481,0.0416692308972974
chr10,773563,0.052639548967847304
chr10,773620,0.04910905215321485
chr10,774699,0.052639548967847304
chr10,774828,0.052639548967847304
chr10,774861,0.052639548967847304
chr10,774882,0.052639548967847304
chr10,774892,0.05222372257184371
chr10,774907,0.05222372257184371
chr10,774930,0.05222372257184371
chr10,775185,0.052639548967847304
chr10,775270,0.05222372257184371
chr10,775311,0.048722353028042356
chr10,775578,0.04919491179161245
chr10,775584,0.04919491179161245
chr10,775726,0.04919491179161245
chr10,775761,0.04119847464046885
chr10,775860,0.052639548967847304
chr10,775890,0.052639548967847304
chr10,776045,0.052639548967847304
chr10,776159,0.052639548967847304
chr10,776406,0.052639548967847304
chr10,777012,0.052639548967847304
chr10,777084,0.052639548967847304
chr10,777212,0.052639548967847304
chr10,777221,0.06463653771605153
chr10,777232,0.052639548967847304
chr10,777262,0.052639548967847304
chr10,777286,0.052639548967847304
chr10,777346,0.052639548967847304
chr10,777401,0.06711180484676556
chr10,777425,0.06711180484676556
chr10,777449,0.05118941780910139
chr10,777465,0.045620279031836714
chr10,777490,0.052639548967847304
chr10,777555,0.052639548967847304
chr10,777584,0.052639548967847304
chr10,777652,0.052639548967847304
chr10,777670,0.052639548967847304
chr10,777754,0.052639548967847304
chr10,777790,0.052639548967847304
chr10,777805,0.038803352998048865
chr10,777871,0.038456374196887445
chr10,777911,0.04630922510018753
chr10,778064,0.05739881210121107
chr10,778083,0.07857320390465869
chr10,778218,0.052639548967847304
chr10,778303,0.052639548967847304
chr10,778316,0.052639548967847304
chr10,778340,0.06376290836156798
chr10,779503,0.06139377323884977
chr10,779510,0.06376290836156798
chr10,779697,0.05222372257184371
chr10,780322,0.052639548967847304
chr10,780331,0.052639548967847304
chr10,780399,0.061299119518661495
chr10,780497,0.045208063298194975
chr10,780649,0.05222372257184371
chr10,780775,0.052639548967847304
chr10,780924,0.06915706406471024
chr10,781067,0.052639548967847304
chr10,781121,0.052639548967847304
chr10,781192,0.052639548967847304
chr10,781209,0.05222372257184371
chr10,781271,0.05222372257184371
chr10,781293,0.05222372257184371
chr10,781320,0.0684969007046406
chr10,781419,0.058591420381734656
chr10,781581,0.05331223183599018
chr10,781861,0.04501226803291184
chr10,781914,0.052639548967847304
chr10,781920,0.052639548967847304
chr10,782092,0.052639548967847304
chr10,782851,0.051724662277271814
chr10,782979,0.05655182782909362
chr10,783122,0.04633383734228173
chr10,783340,0.04919491179161245
chr10,783420,0.052639548967847304
chr10,783466,0.052639548967847304
chr10,783621,0.052639548967847304
chr10,783642,0.051577986319151004
chr10,784171,0.052639548967847304
chr10,784181,0.052639548967847304
chr10,784191,0.052639548967847304
chr10,784213,0.052639548967847304
chr10,784219,0.052639548967847304
chr10,784391,0.06103615176463889
chr10,784432,0.061452153063688356
chr10,784687,0.08826864659575112
chr10,784692,0.08826864659575112
chr10,784752,0.07322962141690693
chr10,784758,0.05278944822804794
chr10,784802,0.061056426181549626
chr10,784829,0.052639548967847304
chr10,784834,0.03455197713732586
chr10,784884,0.0921013276450165
chr10,785004,0.08875455889853709
chr10,785204,0.05355327280527213
chr10,785215,0.05355327280527213
chr10,785242,0.05200993841677217
chr10,785260,0.05200993841677217
chr10,785352,0.040229973422640924
chr10,785436,0.05443294338999297
chr10,785443,0.05443294338999297
chr10,785452,0.05443294338999297
chr10,785474,0.05443294338999297
chr10,785525,0.05443294338999297
chr10,785643,0.043218316475915376
chr10,785660,0.04846481458393661
chr10,785696,0.06165592655401876
chr10,785781,0.061299119518661495
chr10,785854,0.052639548967847304
chr10,786282,0.052639548967847304
chr10,786802,0.0619303624630805
chr10,787113,0.052639548967847304
chr10,787437,0.05655182782909362
chr10,787510,0.052639548967847304
chr10,788015,0.06782350566911162
chr10,788051,0.052639548967847304
chr10,788090,0.06782350566911162
chr10,788135,0.05890899716832327
chr10,788593,0.05222372257184371
chr10,790283,0.052639548967847304
chr10,790703,0.04919491179161245
chr10,792076,0.052639548967847304
chr10,795138,0.05974165687412453
chr10,795720,0.05974165687412453
chr10,796305,0.06582061399318212
chr10,796401,0.051395491840224454
chr10,796528,0.06507323900427552
chr10,796763,0.061579599523826044
chr10,796870,0.0796014186804589
chr10,797058,0.04336544167803297
chr10,797084,0.05348714247763823
chr10,797111,0.04563148839325903
chr10,797134,0.048839420546349495
chr10,797206,0.05444444491265436
chr10,797348,0.026868781534147446
chr10,797595,0.052639548967847304
chr10,797639,0.06121401188090913
chr10,797705,0.04919491179161245
chr10,797716,0.04919491179161245
chr10,797736,0.04919491179161245
chr10,797926,0.05849007510900495
chr10,798122,0.052639548967847304
chr10,798155,0.052639548967847304
chr10,798198,0.04633383734228173
chr10,798870,0.052639548967847304
chr10,799180,0.05655182782909362
chr10,799233,0.05655182782909362
chr10,799243,0.05655182782909362
chr10,799316,0.052639548967847304
chr10,799407,0.06650755534592662
chr10,799429,0.06650755534592662
chr10,799467,0.050168707575848015
chr10,799606,0.053726017347017034
chr10,799739,0.0640223455656803
chr10,799781,0.04882485055119501
chr10,800015,0.042932712403424736
chr10,800024,0.042932712403424736
chr10,800191,0.05222372257184371
chr10,801655,0.052639548967847304
chr10,802494,0.06385397591759509
chr10,802500,0.06774214719666942
chr10,802586,0.07159367697586107
chr10,802651,0.044206975338521824
chr10,803157,0.0711288849233715
chr10,803195,0.0711288849233715
chr10,803342,0.052639548967847304
chr10,803415,0.052639548967847304
chr10,803458,0.05222372257184371
chr10,803638,0.05222372257184371
chr10,803805,0.05222372257184371
chr10,803814,0.05222372257184371
chr10,803820,0.05222372257184371
chr10,803895,0.061452153063688356
chr10,804756,0.052639548967847304
chr10,805005,0.052639548967847304
chr10,806359,0.05721034027280942
chr10,807419,0.06182789784644267
chr10,808321,0.052639548967847304
chr10,808480,0.051577986319151004
chr10,808651,0.052639548967847304
chr10,808712,0.04633383734228173
chr10,808734,0.04633383734228173
chr10,812189,0.05655182782909362
chr10,812486,0.04919491179161245
chr10,813610,0.061299119518661495
chr10,813859,0.06130384282843351
chr10,813910,0.058446678293053785
chr10,814017,0.052639548967847304
chr10,814460,0.052639548967847304
chr10,815317,0.045344260717572624
chr10,815393,0.061299119518661495
chr10,815635,0.052639548967847304
chr10,816086,0.045620279031836714
chr10,816307,0.048659441514349144
chr10,816385,0.06443298752611443
